tint,text,q
20.68437,11.87026,-1.475588
20.7008,11.96974,-1.475588
20.71724,12.06092,-1.475588
20.71724,12.20182,-1.530853
20.73367,12.35098,-1.586119
20.73367,12.42555,-1.613751
20.74189,12.42555,-1.486641
20.7501,12.34269,-1.64691
20.75832,12.32612,-1.597171
20.75832,12.38412,-1.536379
20.7501,12.50012,-1.497694
20.73939,12.53902,-1.575065
20.7476,12.61357,-1.669016
20.75582,12.00866,-1.564012
20.75582,11.51118,-1.608225
20.75582,11.44483,-1.536379
20.76404,11.64387,-1.541906
20.77225,11.75996,-1.696649
20.77225,11.86774,-1.619278
20.78047,11.97551,-1.541906
20.78047,12.07497,-1.575065
20.78869,11.95064,-1.547432
20.78869,11.92577,-1.541906
20.78869,12.03353,-1.508747
20.78869,12.1247,-1.536379
20.78869,12.26559,-1.552959
20.78869,12.34017,-1.552959
20.7969,12.45617,-1.591645
20.80512,11.95064,-1.508747
20.80512,11.39506,-1.575065
20.77571,11.31561,-1.552959
20.77571,11.45662,-1.552959
20.77571,11.56443,-1.541906
20.78393,11.70541,-1.470061
20.77571,11.76345,-1.508747
20.77571,11.78832,-1.541906
20.79214,11.64736,-1.575065
20.79214,11.69711,-1.475587
20.79214,11.78003,-1.514273
20.79214,11.82977,-1.475587
20.79214,11.94584,-1.453481
20.79214,12.09504,-1.486641
20.79214,12.06189,-1.586118
20.80858,11.92926,-1.5198
20.80858,11.96242,-1.541906
20.80858,12.02873,-1.575065
20.80858,12.09504,-1.508747
20.80858,12.18621,-1.564012
20.80858,12.22764,-1.508747
20.78143,11.48727,-1.558486
20.80858,11.21606,-1.525326
20.80858,11.1165,-1.50322
20.78964,11.25501,-1.552959
20.78964,11.48727,-1.464534
20.79786,11.66142,-1.564012
20.79786,11.71946,-1.5198
20.79786,11.87699,-1.497694
20.79786,11.66971,-1.447955
20.79786,11.61166,-1.431375
20.79786,11.64483,-1.586118
20.79786,11.76921,-1.442428
20.79786,11.91844,-1.486641
20.80607,12.01792,-1.552959
20.81429,12.06765,-1.569539
20.81429,11.60337,-1.497694
20.81429,10.9895,-1.66349
20.81429,10.93971,-1.541906
20.81429,11.0061,-1.50322
20.82251,11.17205,-1.464534
20.81429,11.32137,-1.530853
20.83072,11.48727,-1.530853
20.83072,11.4375,-1.525326
20.83072,11.40432,-1.552959
20.83072,11.42921,-1.475587
20.83072,11.52044,-1.536379
20.83072,11.63654,-1.525326
20.80358,11.71695,-1.508747
20.83072,11.80238,-1.486641
20.83072,11.80238,-1.508747
20.80358,11.6589,-1.497694
20.80358,11.60915,-1.552959
20.80358,11.6589,-1.552959
20.80358,11.77499,-1.575065
20.8118,11.7584,-1.508747
20.82001,11.11145,-1.674543
20.82001,10.9123,-1.597171
20.82001,10.94549,-1.552959
20.82001,11.06167,-1.558486
20.82001,11.16123,-1.564012
20.82001,11.32715,-1.552959
20.83645,11.42669,-1.530853
20.83645,11.50134,-1.564012
20.84466,11.62573,-1.641384
20.83645,11.5428,-1.541906
20.84466,11.51792,-1.613751
20.85288,11.55939,-1.525326
20.85288,11.59256,-1.597171
20.85288,11.69207,-1.541906
20.85288,11.42669,-1.652437
20.85288,10.7878,-1.613751
20.85288,10.7297,-1.608225
20.8611,10.7131,-1.608225
20.8611,10.8044,-1.674543
20.8611,11.01188,-1.641384
20.8611,11.13634,-1.602698
20.86931,11.29397,-1.641384
20.86931,11.36033,-1.64691
20.86931,11.26079,-1.586118
20.87753,11.17783,-1.64691
20.88574,11.19442,-1.619278
20.88574,11.26079,-1.608225
20.88574,11.4101,-1.624804
20.88574,11.50963,-1.652437
20.88574,11.21931,-1.624804
20.89396,10.7961,-1.674543
20.89396,10.59688,-1.685596
20.90218,10.738,-1.68007
20.91039,10.7712,-1.685596
20.91039,10.8625,-1.762968
20.91861,11.00358,-1.696649
20.91861,11.12805,-1.757441
20.92682,11.2276,-1.724282
20.93504,11.14464,-1.707702
20.93504,11.19442,-1.718755
20.93504,11.26079,-1.779547
20.93504,11.34374,-1.702176
20.94325,11.14464,-1.685596
20.94325,10.46404,-1.845866
20.95147,10.31457,-1.718755
20.95147,10.38931,-1.768494
20.95147,10.60518,-1.7906
20.9679,10.6965,-1.774021
20.9679,10.8625,-1.796127
20.9679,10.96209,-1.7906
20.98433,11.09486,-1.840339
20.98433,11.20272,-1.867972
21.00076,10.8874,-2.039295
21.01719,10.31457,-2.12772
21.03362,10.08202,-1.96745
21.04183,10.18169,-1.995083
21.05005,10.43083,-2.011662
21.06648,10.46404,-2.072454
21.06648,10.64669,-2.028242
21.08291,10.6965,-2.006136
21.08291,10.63009,-2.017189
21.09112,10.7131,-2.09456
21.09933,10.7961,-2.100087
21.09933,10.8957,-2.050348
21.11576,10.97869,-2.09456
21.12398,11.09486,-2.12772
21.13219,10.9123,-2.050348
21.13219,10.38931,-2.138773
21.14862,10.16508,-2.149826
21.14862,10.23983,-2.083507
21.16505,10.34779,-2.194038
21.16505,10.48895,-2.138773
21.17326,10.58858,-2.044822
21.18147,10.67989,-2.171932
21.18147,10.53877,-2.171932
21.18969,10.54707,-2.116667
21.18969,10.63009,-2.12772
21.20612,10.7131,-2.149826
21.21433,10.8625,-2.160879
21.21433,10.8127,-2.188512
21.23076,10.23153,-2.282463
21.23897,9.890946,-2.205091
21.24718,9.998948,-2.182985
21.24718,10.17339,-2.304569
21.2554,10.31457,-2.194038
21.26361,10.45574,-2.205091
21.26361,10.58028,-2.171932
21.27182,10.66329,-2.12772
21.28004,10.61348,-2.138773
21.28825,10.55537,-2.232724
21.28825,10.63009,-2.122193
21.32359,10.77372,-2.227197
21.32359,10.85672,-2.149826
21.32359,10.71562,-2.138773
21.34002,10.1593,-2.299042
21.34002,9.910085,-2.138773
21.34823,9.96824,-2.166405
21.35644,10.09285,-2.166405
21.35644,10.23405,-2.171932
21.36465,10.40844,-2.171932
21.37287,10.52468,-2.227197
21.37287,10.63261,-2.23825
21.37287,10.55789,-2.171932
21.37287,10.12607,-2.194038
21.38929,10.10946,-2.221671
21.38929,10.1593,-2.182985
21.38929,10.29218,-2.149826
21.40571,10.40844,-2.149826
21.42464,10.48569,-2.199565
21.42464,10.494,-2.210618
21.43285,9.837836,-2.238251
21.44927,9.613463,-2.243779
21.44927,9.596842,-2.160881
21.44927,9.779655,-2.315626
21.45748,9.970751,-2.194042
21.45748,10.12027,-2.177464
21.4657,10.23654,-2.188517
21.46569,10.14517,-2.243785
21.46569,10.12025,-2.188519
21.47391,10.2033,-2.182995
21.48211,10.30295,-2.171944
21.5115,10.44062,-2.216156
21.5115,10.52364,-2.265897
21.51971,9.801028,-2.227211
21.52792,9.51846,-2.232739
21.52792,9.618197,-2.221686
21.54435,9.792705,-2.28248
21.54435,9.94226,-2.210634
21.54435,10.06687,-2.227214
21.55256,10.16654,-2.29906
21.55256,10.23299,-2.238268
21.55256,10.04194,-2.160896
21.56898,9.427015,-2.288007
21.5879,9.37967,-2.28248
21.60432,9.529297,-2.326692
21.59611,9.645653,-2.232741
21.60432,9.795236,-2.271426
21.60432,9.911559,-2.205107
21.60432,9.894946,-2.243793
21.62074,9.778622,-2.370904
21.62074,9.878333,-2.188526
21.62074,9.953108,-2.188526
21.62074,10.07772,-2.216158
21.64193,10.20713,-2.160892
21.60432,9.795256,-2.138785
21.64193,9.376204,-2.100099
21.63372,9.401149,-2.066939
21.63372,9.500898,-2.077992
21.62551,9.658818,-2.017198
21.6173,9.791784,-2.000618
21.60909,9.858254,-1.923246
21.628,9.968793,-1.928772
21.61979,10.06017,-1.895612
21.61979,9.170908,-1.94535
21.61158,8.70514,-1.879032
21.61158,8.730104,-1.967456
21.61158,8.904792,-1.978509
21.60337,9.104397,-1.917716
21.58695,9.30395,-1.851397
21.57874,9.5284,-1.856923
21.59767,9.397936,-1.812711
21.58946,9.364688,-1.696652
21.57303,9.481066,-1.713232
21.56482,9.5725,-1.746391
21.5484,9.71378,-1.735338
21.54019,9.830116,-1.646912
21.53198,9.921511,-1.707704
21.53198,9.614062,-1.74639
21.52377,9.156844,-1.680071
21.55316,9.128407,-1.685597
21.54495,9.244816,-1.669018
21.53674,9.377836,-1.823761
21.52853,9.552396,-1.69665
21.52032,9.627197,-1.718756
21.52032,9.718612,-1.862446
21.52032,9.826636,-1.735336
21.51211,9.91803,-1.785074
21.52032,9.444344,-1.906658
21.52032,9.053572,-1.945344
21.54746,8.92304,-1.796127
21.53925,9.072742,-1.956397
21.54746,9.322186,-1.95087
21.53925,9.421945,-1.834813
21.54746,9.571561,-1.917711
21.53104,9.63805,-1.939817
21.53925,9.795938,-1.829286
21.53104,9.920569,-1.939817
21.55817,10.06432,-1.978503
21.55817,9.98125,-1.829286
21.55817,9.266519,-2.000609
21.55817,8.983792,-1.906658
21.56638,9.042007,-2.066928
21.57459,9.216633,-2.017189
21.57459,9.416162,-1.934291
21.57459,9.532531,-1.961923
21.57459,9.68213,-1.995083
21.59578,9.79498,-2.133246
21.60398,9.944534,-1.95087
21.58756,10.04422,-2.033768
21.59578,10.10237,-1.98403
21.58756,10.21035,-1.972976
21.58756,10.19374,-1.928764
21.58756,9.562291,-2.055875
21.59578,9.26303,-1.995083
21.60398,9.26303,-2.028242
21.63111,9.390267,-2.116667
21.63111,9.490017,-2.116667
21.62291,9.589756,-2.044822
21.63111,9.722726,-2.138773
21.62291,9.855674,-2.039295
21.6147,9.955372,-2.122193
21.6147,10.07167,-1.95087
21.6147,10.15474,-2.039295
21.6147,10.20457,-2.055875
21.6147,9.415205,-2.160879
21.6147,9.207361,-2.09456
21.6441,9.295335,-2.144299
21.6441,9.436659,-2.177459
21.66052,9.569651,-2.061401
21.65231,9.686002,-2.011662
21.6441,9.7691,-2.09456
21.68765,9.946115,-2.205091
21.68765,9.99596,-2.050348
21.68765,10.11226,-2.028242
21.68765,10.21193,-2.006136
21.67123,10.32819,-2.09456
21.67123,10.42784,-2.028242
21.65481,10.44445,-1.995083
21.66302,9.680223,-2.149826
21.67123,9.447506,-2.116667
21.67944,9.389316,-2.122193
21.67123,9.547249,-2.028242
21.70884,9.685051,-2.188512
21.70063,9.801386,-2.205091
21.69242,9.892784,-2.000609
21.68421,9.975863,-2.006136
21.68421,10.08385,-2.210618
21.68421,10.17522,-2.12772
21.68421,10.25828,-2.138773
21.68421,10.35793,-2.061401
21.70063,10.45757,-2.050348
21.72777,10.40199,-2.171932
21.71956,10.35217,-2.116667
21.71956,10.31895,-2.166405
21.71135,10.40199,-2.077981
21.71956,10.50163,-2.216144
21.71135,10.56805,-2.160879
21.71135,10.33556,-2.066928
21.72777,9.670972,-2.25483
21.72777,9.571241,-2.260357
21.72777,9.63773,-2.310096
21.72777,9.754072,-2.27141
21.72777,9.887016,-2.138773
21.7549,10.01417,-2.227197
21.7549,10.11385,-2.205091
21.74669,10.27165,-2.299042
21.74669,10.37131,-2.160879
21.74669,10.42943,-2.293516
21.74669,10.51246,-2.326675
21.73848,10.56228,-2.216144
21.7549,10.44604,-2.182985
21.76311,9.756606,-2.232724
21.7549,9.565464,-2.260357
21.7549,9.598709,-2.155353
21.80071,9.711576,-2.116667
21.80071,9.811291,-2.205091
21.7843,9.952533,-2.23825
21.7925,10.10206,-2.28799
21.7925,10.19343,-2.100087
21.7843,10.24326,-2.227197
21.77609,10.32631,-2.227197
21.76788,10.44256,-1.934291
21.7868,10.56133,-2.072454
21.77859,10.63605,-2.055875
21.7868,10.38697,-2.149826
21.7868,9.739041,-2.12772
21.7868,9.572831,-2.028242
21.79501,9.556209,-2.072454
21.79501,9.672562,-2.083507
21.79501,9.838754,-2.050348
21.7868,9.921839,-2.199565
21.7868,9.996607,-2.243777
21.80799,10.15096,-2.017189
21.80799,10.27554,-2.12772
21.80799,10.38349,-2.138773
21.80799,10.51634,-2.039295
21.79978,10.56616,-2.194038
21.79978,10.65748,-2.216144
21.8162,10.74049,-2.293516
21.80799,10.79029,-2.006136
21.82441,10.84839,-2.160879
21.82441,10.91478,-2.23825
21.82441,10.71559,-2.221671
21.82441,9.951591,-2.381941
21.85154,9.729788,-2.199565
21.85154,9.779645,-2.249304
21.83512,9.954125,-2.227197
21.83512,10.09535,-2.149826
21.83512,10.21994,-2.249304
21.83512,10.34451,-2.194038
21.85154,10.43585,-2.216144
21.84333,10.51888,-2.276936
21.88094,10.65654,-2.116667
21.88094,10.68144,-2.105613
21.88094,10.78935,-2.265883
21.88094,10.85575,-2.116667
21.87273,10.90554,-2.27141
21.88094,10.95534,-2.304569
21.88094,11.02172,-2.232724
21.88094,10.39916,-2.243777
21.88094,9.925727,-2.381941
21.87273,9.842643,-2.359834
21.86452,9.958958,-2.359834
21.89165,10.05288,-2.293516
21.89165,10.16916,-2.23825
21.89165,10.31866,-2.326675
21.89165,10.4183,-2.481419
21.89165,10.50133,-2.321149
21.89986,10.56775,-2.23825
21.89986,10.65077,-2.293516
21.89986,10.75038,-2.337728
21.92926,10.86311,-2.25483
21.92105,10.9212,-2.310096
21.93747,10.9793,-2.337728
21.92926,11.04568,-2.149826
21.93747,11.11206,-2.27141
21.93747,11.17014,-2.332202
21.93747,11.14525,-2.232724
21.93747,10.59749,-2.404047
21.93747,10.37331,-2.39852
21.92105,10.40653,-2.205091
21.92105,10.50616,-2.09456
21.92105,10.59749,-2.321149
21.94818,10.71624,-2.27141
21.95639,10.79095,-2.359834
21.94818,10.87395,-2.27141
21.94818,10.94034,-2.387467
21.93177,11.03992,-2.166405
21.93177,11.1063,-2.326675
21.93998,11.15608,-2.387467
21.93177,11.20586,-2.4151
21.96117,11.30194,-2.243777
21.9801,10.9975,-2.304569
21.98831,10.3334,-2.171932
21.99652,10.10085,-2.194038
21.98831,10.17561,-2.326675
21.98831,10.27527,-2.304569
22.00472,10.41644,-2.359834
22.00472,10.54929,-2.448259
22.00472,10.64891,-2.315622
21.99652,10.73192,-2.426153
21.98831,10.83152,-2.216144
21.98831,10.92281,-2.177459
22.0177,11.02722,-2.376414
22.02591,11.0936,-2.304569
22.0177,11.14338,-2.265883
22.0177,11.20976,-2.27141
22.0177,11.27613,-2.310096
22.0177,11.3259,-2.348782
22.0177,11.39226,-2.12772
22.0177,11.04382,-2.359834
22.0177,10.67864,-2.39852
22.00949,10.61223,-2.282463
22.0471,10.66687,-2.310096
22.0389,10.69178,-2.304569
22.0471,10.80798,-2.310096
22.0471,10.94077,-2.260357
22.0471,11.00716,-2.359834
22.03069,11.09843,-2.205091
22.03069,11.1897,-2.381941
22.0389,11.24777,-2.376414
22.03069,11.30584,-2.321149
22.03069,11.35561,-2.359834
22.03069,11.41368,-2.359834
22.04961,11.49086,-2.348782
22.03069,11.5215,-2.359834
22.05782,11.59867,-2.149826
22.05782,11.25861,-2.404047
22.05782,10.91012,-2.310096
22.05782,10.78562,-2.028242
22.04961,10.81052,-2.293516
22.05782,10.93501,-2.343255
22.04961,11.02629,-2.160879
22.07902,11.15559,-2.354308
22.07902,11.24685,-2.392994
22.07081,11.31321,-2.28799
22.07081,11.37957,-2.205091
22.07081,11.45422,-2.27141
22.07081,11.49569,-2.194038
22.07081,11.56204,-2.221671
22.0544,11.6035,-2.205091
22.04619,11.65326,-2.23825
22.03798,11.70301,-2.205091
22.03798,11.74447,-2.216144
22.03798,11.6118,-2.205091
22.06511,11.12494,-2.083507
22.03798,10.88175,-2.232724
22.05691,10.91749,-2.177459
22.05691,11.02537,-2.315622
22.0487,11.14983,-2.426153
22.0487,11.24939,-2.337728
22.06511,11.32405,-2.23825
22.06511,11.39041,-2.304569
22.05691,11.47335,-2.166405
22.0781,11.5777,-2.227197
22.0781,11.63575,-2.188512
22.0487,11.64751,-2.343255
22.0781,11.73526,-2.299042
22.06989,11.79329,-2.199565
22.0781,11.83475,-2.293516
22.0781,11.66892,-2.293516
22.08631,10.98041,-2.497998
22.08631,10.64842,-2.27141
22.06989,10.59031,-2.083507
22.06989,10.69823,-2.359834
22.0781,10.83933,-2.133246
22.0781,10.97212,-2.293516
22.0781,11.06339,-2.326675
22.10524,11.16551,-2.310096
22.09704,11.26506,-2.12772
22.08883,11.33972,-2.116667
22.08883,11.41438,-2.293516
22.08062,11.47243,-2.199565
22.07242,11.54708,-2.066928
22.056,11.58854,-2.188512
22.056,11.64659,-2.039295
22.04779,11.70464,-2.144299
22.03959,11.74609,-2.205091
22.03959,11.79584,-2.006136
22.05257,11.86699,-1.978503
22.02317,11.87875,-2.100087
22.05257,11.94989,-2.11114
22.05257,11.99134,-2.105613
22.05257,12.03279,-1.928764
22.02795,12.07423,-2.149826
22.01974,12.10738,-1.851393
22.01974,12.15711,-2.061401
22.01974,12.19026,-2.028242
22.00333,11.65971,-2.072454
22.01154,11.31137,-2.09456
22.00333,11.21182,-1.879025
22.03273,11.29961,-2.205091
21.98691,11.31137,-2.017189
22.01632,11.44892,-1.906658
22.01632,11.54015,-1.978503
22.03273,11.62308,-2.105613
22.02452,11.706,-2.155353
22.01632,11.78063,-1.98403
22.01632,11.83866,-2.265883
22.01632,11.90498,-2.194038
22.01632,11.95472,-2.017189
21.9999,12.00446,-2.133246
22.01632,12.05419,-1.961923
22.03525,12.11475,-2.028242
21.9999,12.13708,-2.116667
22.02704,12.20592,-2.138773
22.02704,12.24736,-2.061401
22.01063,12.2805,-1.928764
22.00242,12.31365,-1.845866
21.99421,12.33851,-1.956397
21.98601,12.37165,-2.017189
21.98601,12.4048,-2.077981
21.98601,12.33851,-2.000609
21.9778,11.78317,-1.95087
21.9778,11.51781,-2.061401
21.9778,11.50123,-1.95087
21.96959,11.58416,-2.171932
21.96959,11.66708,-2.000609
21.96959,11.75,-1.901131
21.96959,11.8412,-2.232724
21.96138,11.91582,-1.98403
21.96959,11.98213,-1.939817
21.999,12.06986,-2.044822
21.999,12.13616,-2.138773
21.98258,12.19418,-2.000609
21.999,12.23561,-2.033768
21.99079,12.29362,-2.149826
21.97437,12.33505,-2.216144
21.999,12.35991,-2.531157
21.99079,12.40134,-2.260357
21.99079,12.45105,-2.343255
21.999,12.49248,-2.077981
21.99079,12.54219,-2.171932
21.99079,12.58361,-2.138773
22.0202,12.62157,-2.017189
21.97437,12.62503,-2.205091
22.00378,12.70441,-2.072454
22.00378,12.25702,-2.017189
21.97916,11.92548,-1.956397
21.98737,11.76796,-1.884552
21.97095,11.78454,-2.160879
21.96275,11.85916,-2.194038
21.97916,11.93377,-2.133246
21.96275,12.03325,-2.392994
21.97095,12.09955,-2.006136
21.97916,12.17415,-1.934291
21.98737,12.25702,-2.359834
21.98737,12.31503,-1.934291
21.98737,12.33988,-2.138773
21.97916,12.39789,-2.006136
21.97095,12.43931,-2.315622
21.95454,12.48902,-2.282463
21.97095,12.54702,-2.25483
21.95454,12.5553,-1.995083
21.95454,12.60501,-2.194038
21.97095,12.66299,-2.105613
21.98989,12.72351,-2.11114
21.98989,12.74836,-2.055875
21.98989,12.77321,-2.100087
21.98989,12.80634,-2.188512
21.98168,12.83947,-2.072454
21.96527,12.88087,-1.939817
21.96527,12.90572,-2.09456
21.96527,12.92228,-2.155353
21.95706,12.71523,-2.144299
21.94885,12.56613,-2.033768
21.94885,12.5827,-2.006136
21.93243,12.6324,-2.072454
21.93243,12.69038,-2.061401
21.93243,12.76493,-2.227197
21.93243,12.81462,-1.912184
21.91602,12.87259,-1.923237
21.90781,12.93056,-1.834813
21.91602,12.98853,-1.840339
21.91602,13.01337,-2.083507
21.8996,13.04649,-2.072454
21.89139,13.04649,-1.901131
21.92901,12.48811,-2.083507
21.89139,12.1021,-2.089034
21.87498,12.00263,-1.862446
21.90439,12.06549,-2.039295
21.9126,12.14837,-1.895605
21.90439,12.23953,-2.072454
21.90439,12.34726,-2.050348
21.9126,12.42183,-2.149826
21.90439,12.50468,-1.956397
21.9126,12.57096,-2.050348
21.90439,12.62066,-1.895605
21.9126,12.67865,-2.083507
21.90439,12.73663,-1.939817
21.88797,12.78632,-2.089034
21.89618,12.81945,-2.061401
21.89618,12.87742,-2.072454
21.88797,12.89399,-1.939817
21.86335,12.92711,-1.972976
21.87155,12.95195,-2.044822
21.87155,12.9768,-1.906658
21.85514,13.03476,-2.044822
21.85514,13.06788,-2.122193
21.86335,13.09272,-1.879025
21.85514,13.10927,-1.856919
21.84693,13.14239,-1.96745
21.84693,13.20034,-2.072454
21.84693,13.22518,-2.083507
21.85514,13.24174,-2.144299
21.84693,13.25829,-2.017189
21.84693,13.27485,-1.934291
21.83872,13.26657,-1.890078
21.83872,13.30796,-2.039295
21.83051,13.31624,-2.050348
21.83872,13.35763,-2.066928
21.83051,13.40729,-1.928764
21.8223,13.16723,-1.7906
21.8223,12.98507,-1.95087
21.80588,12.9768,-1.939817
21.79767,13.03476,-1.901131
21.78947,13.08444,-1.762968
21.78947,13.14239,-1.939817
21.79767,13.22518,-2.050348
21.79767,13.25002,-1.840339
21.80588,13.26657,-1.961923
21.79767,13.32452,-1.867972
21.78126,13.37418,-1.862446
21.78126,13.39901,-1.862446
21.78126,13.42384,-1.740862
21.77305,13.43212,-1.818233
21.77305,13.45695,-2.050348
21.78126,13.5066,-2.039295
21.78126,13.55626,-1.923237
21.77305,13.55626,-2.028242
21.76484,13.54798,-1.939817
21.76484,13.58936,-2.022715
21.75663,13.61419,-1.972976
21.76484,13.65556,-1.895605
21.75663,13.66384,-1.912184
21.74842,13.67211,-1.972976
21.74842,13.68866,-1.867972
21.74842,13.68866,-1.829286
21.74842,13.7383,-1.796127
21.732,13.67211,-1.829286
21.732,13.38246,-1.873499
21.72379,13.27485,-1.796127
21.71558,13.29968,-1.801654
21.70737,13.3659,-1.818233
21.70737,13.40729,-1.751915
21.70737,13.49005,-1.7906
21.70737,13.49005,-1.796127
21.69916,13.55626,-1.829286
21.69916,13.59764,-1.757441
21.68274,13.61419,-1.851393
21.69095,13.63901,-1.801654
21.68274,13.72176,-1.774021
21.66632,13.72176,-1.840339
21.68274,13.74658,-1.762968
21.66632,13.78795,-1.785074
21.65811,13.80449,-1.762968
21.6499,13.82104,-1.818233
21.6499,13.83758,-1.785074
21.6499,13.82104,-1.785074
21.6499,13.8624,-1.66349
21.6499,13.87068,-1.674543
21.64169,13.92031,-1.801654
21.63348,13.9534,-1.829286
21.63348,13.96995,-1.702176
21.61706,13.9534,-1.724282
21.61706,13.9534,-1.707702
21.60885,13.98649,-1.713229
21.60064,14.02785,-1.707702
21.60064,14.01958,-1.751915
21.60064,14.06093,-1.641384
21.60064,14.03612,-1.740862
21.60064,14.0692,-1.630331
21.60064,14.11883,-1.774021
21.60064,14.11883,-1.729808
21.58422,14.10229,-1.718755
21.58422,14.09402,-1.746388
21.57601,14.1271,-1.674543
21.5678,13.60591,-1.818233
21.57601,13.14239,-1.785074
21.57601,12.99336,-1.812707
21.57601,12.99336,-1.696649
21.55959,13.07616,-1.685596
21.55959,13.15895,-1.718755
21.55959,13.22518,-1.762968
21.5678,13.32452,-1.796127
21.53838,13.36108,-1.735335
21.5678,13.46522,-1.812707
21.5678,13.53971,-1.785074
21.5678,13.60591,-1.735335
21.55959,13.65556,-1.779547
21.52196,13.64246,-1.707702
21.52196,13.67556,-1.740862
21.52196,13.69211,-1.740862
21.52196,13.74175,-1.840339
21.52196,13.77485,-1.696649
21.50554,13.76657,-1.707702
21.50554,13.80794,-1.718755
21.50554,13.84103,-1.785074
21.50554,13.8824,-1.674543
21.50554,13.89067,-1.762968
21.50554,13.94031,-1.796127
21.50554,13.99821,-1.685596
21.50554,14.02302,-1.906658
21.50554,14.00648,-1.785074
21.49732,14.02302,-1.862446
21.48911,14.05611,-1.702176
21.48911,14.08919,-1.774021
21.48911,14.07265,-1.879025
21.45374,14.08666,-1.702176
21.4809,14.13055,-1.740862
21.47269,14.13882,-1.735335
21.44554,14.09493,-1.674543
21.44554,14.09493,-1.674543
21.43732,14.14455,-1.624804
21.44554,14.14455,-1.762968
21.43732,14.16109,-1.674543
21.43732,14.21071,-1.691123
21.43732,14.23552,-1.66349
21.43732,14.26033,-1.68007
21.43732,14.30168,-1.768494
21.44554,14.29341,-1.80718
21.42911,14.35129,-1.768494
21.42911,14.34302,-1.674543
21.4209,14.35129,-1.729808
21.4209,14.35956,-1.751915
21.4209,14.35956,-1.80718
21.4209,14.38437,-1.751915
21.41269,14.40917,-1.707702
21.41269,14.40917,-1.685596
21.41269,14.39263,-1.729808
21.41269,14.40917,-1.785074
21.38326,14.39608,-1.746388
21.38326,14.42915,-1.818233
21.39148,14.43742,-1.729808
21.39148,14.43742,-1.685596
21.38326,14.44569,-1.685596
21.37505,14.46222,-1.696649
21.37505,14.47876,-1.707702
21.37505,14.47876,-1.696649
21.36684,14.4953,-1.685596
21.36684,14.4953,-1.685596
21.36684,14.52836,-1.740862
21.36684,14.55317,-1.774021
21.36684,14.56143,-1.873499
21.36684,14.56143,-1.718755
21.33741,14.53181,-1.713229
21.33741,14.53181,-1.829286
21.35384,14.54835,-1.768494
21.33741,14.58141,-1.762968
21.33741,14.58968,-1.674543
21.33741,14.64754,-1.652437
21.3292,14.68061,-1.685596
21.3292,14.66408,-1.68007
21.3292,14.64754,-1.796127
21.3292,14.62275,-1.718755
21.32099,14.64754,-1.785074
21.32099,14.63101,-1.729808
21.3292,14.63101,-1.66349
21.32099,14.68061,-1.740862
21.3292,14.69714,-1.66349
21.32099,14.7302,-1.751915
21.32099,14.7302,-1.685596
21.29383,14.70287,-1.762968
21.29383,14.75246,-1.608225
21.29383,14.78552,-1.707702
21.28562,14.73593,-1.713229
21.28562,14.73593,-1.724282
21.28562,14.76899,-1.66349
21.28562,14.80205,-1.685596
21.29383,14.81032,-1.746388
21.28562,14.81858,-1.735335
21.29383,14.81858,-1.729808
21.29383,14.83511,-1.762968
21.29383,14.83511,-1.746388
21.29383,14.83511,-1.674543
21.29383,14.83511,-1.801654
21.26441,14.78897,-1.740862
21.26441,14.77244,-1.757441
21.26441,14.8055,-1.630331
21.26441,14.77244,-1.724282
21.2562,14.85509,-1.674543
21.26441,14.87162,-1.713229
21.26441,14.88815,-1.751915
21.2562,14.89641,-1.7906
21.26441,14.88815,-1.740862
21.26441,14.90468,-1.812707
21.26441,14.87162,-1.840339
21.26441,14.88815,-1.851393
21.27262,14.92947,-2.028242
21.28083,14.98731,-1.740862
21.25142,14.94945,-1.774021
21.25142,14.94118,-1.818233
21.25142,14.9825,-1.751915
21.25963,14.99903,-1.785074
21.25963,14.94945,-1.774021
21.25142,15.00729,-1.674543
21.25142,14.97424,-1.757441
21.25963,14.99077,-1.746388
21.25142,15.04034,-1.729808
21.22425,14.98823,-1.66349
21.25142,15.04034,-1.740862
21.22425,15.05433,-1.702176
21.22425,15.06259,-1.746388
21.22425,15.07086,-1.751915
21.21604,15.04607,-1.707702
21.21604,15.0378,-1.652437
21.22425,15.07912,-1.740862
21.21604,15.09564,-1.68007
21.21604,15.06259,-1.774021
21.21604,15.06259,-1.834813
21.23247,15.05433,-1.818233
21.23247,15.10391,-1.851393
21.21126,15.05778,-1.696649
21.24068,15.11217,-1.746388
21.24068,15.14522,-1.757441
21.21126,15.08257,-1.80718
21.21126,15.08257,-1.66349
21.20304,15.08257,-1.696649
21.19483,15.10736,-1.641384
21.19483,15.04952,-1.696649
21.19483,15.11562,-1.691123
21.18661,15.14867,-1.597171
21.19483,15.14867,-1.729808
21.18661,15.18998,-1.64691
21.19483,15.21476,-1.7906
21.21126,15.16519,-1.751915
21.1841,15.13787,-1.713229
21.1841,15.1544,-1.82376
21.1841,15.20397,-1.740862
21.1841,15.20397,-1.801654
21.1841,15.20397,-1.845866
21.1841,15.23701,-1.762968
21.20053,15.22049,-1.80718
21.20053,15.22049,-1.740862
21.20053,15.27006,-1.840339
21.19231,15.27832,-1.66349
21.1841,15.29484,-1.652437
21.1841,15.27006,-1.597171
21.1841,15.2618,-1.652437
21.14646,15.20742,-1.718755
21.14646,15.27351,-1.641384
